ERROR:2026-02-19 10:16:06,270:jax._src.xla_bridge:444: Jax plugin configuration error: Exception when calling jax_plugins.xla_cuda12.initialize()
Traceback (most recent call last):
  File "/home/ntaddei/miniconda3/envs/lhf/lib/python3.10/site-packages/jax_plugins/xla_cuda12/__init__.py", line 197, in _version_check
    version = get_version()
RuntimeError: jaxlib/cuda/versions_helpers.cc:81: operation cusparseGetProperty(MAJOR_VERSION, &major) failed: The cuSPARSE library was not found.

The above exception was the direct cause of the following exception:

Traceback (most recent call last):
  File "/home/ntaddei/miniconda3/envs/lhf/lib/python3.10/site-packages/jax/_src/xla_bridge.py", line 442, in discover_pjrt_plugins
    plugin_module.initialize()
  File "/home/ntaddei/miniconda3/envs/lhf/lib/python3.10/site-packages/jax_plugins/xla_cuda12/__init__.py", line 324, in initialize
    _check_cuda_versions(raise_on_first_error=True)
  File "/home/ntaddei/miniconda3/envs/lhf/lib/python3.10/site-packages/jax_plugins/xla_cuda12/__init__.py", line 262, in _check_cuda_versions
    _version_check("cuSPARSE", cuda_versions.cusparse_get_version,
  File "/home/ntaddei/miniconda3/envs/lhf/lib/python3.10/site-packages/jax_plugins/xla_cuda12/__init__.py", line 201, in _version_check
    raise RuntimeError(err_msg) from e
[2967/4000] -ELBO = 1.6619867086410522
[2968/4000] -ELBO = 1.6653858423233032
[2969/4000] -ELBO = 1.6510286331176758
[2970/4000] -ELBO = 1.6732710599899292
[2971/4000] -ELBO = 1.6694141626358032
[2972/4000] -ELBO = 1.6547882556915283
[2973/4000] -ELBO = 1.6597884893417358
[2974/4000] -ELBO = 1.6506812572479248
[2975/4000] -ELBO = 1.6652700901031494
[2976/4000] -ELBO = 1.6566468477249146
[2977/4000] -ELBO = 1.6502124071121216
[2978/4000] -ELBO = 1.643754243850708
[2979/4000] -ELBO = 1.652934193611145
[2980/4000] -ELBO = 1.647027850151062
[2981/4000] -ELBO = 1.6604065895080566
[2982/4000] -ELBO = 1.6637428998947144
[2983/4000] -ELBO = 1.6554522514343262
[2984/4000] -ELBO = 1.635617733001709
[2985/4000] -ELBO = 1.641039252281189
[2986/4000] -ELBO = 1.6545720100402832
[2987/4000] -ELBO = 1.6566720008850098
[2988/4000] -ELBO = 1.6398653984069824
[2989/4000] -ELBO = 1.6499944925308228
[2990/4000] -ELBO = 1.6478476524353027
[2991/4000] -ELBO = 1.6442179679870605
[2992/4000] -ELBO = 1.6379003524780273
[2993/4000] -ELBO = 1.6473747491836548
[2994/4000] -ELBO = 1.6512372493743896
[2995/4000] -ELBO = 1.6369932889938354
[2996/4000] -ELBO = 1.6270205974578857
[2997/4000] -ELBO = 1.6405035257339478
[2998/4000] -ELBO = 1.6477679014205933
[2999/4000] -ELBO = 1.64642333984375
[3000/4000] -ELBO = 1.6348795890808105
[3001/4000] -ELBO = 1.6450042724609375
[3002/4000] -ELBO = 1.640632152557373
[3003/4000] -ELBO = 1.637473702430725
[3004/4000] -ELBO = 1.6407626867294312
[3005/4000] -ELBO = 1.6260952949523926
[3006/4000] -ELBO = 1.6280484199523926
[3007/4000] -ELBO = 1.6316124200820923
[3008/4000] -ELBO = 1.6293435096740723
[3009/4000] -ELBO = 1.6278395652770996
[3010/4000] -ELBO = 1.6157044172286987
[3011/4000] -ELBO = 1.6267846822738647
[3012/4000] -ELBO = 1.6343964338302612
[3013/4000] -ELBO = 1.631619930267334
[3014/4000] -ELBO = 1.6274631023406982
[3015/4000] -ELBO = 1.6077250242233276
[3016/4000] -ELBO = 1.6213181018829346
[3017/4000] -ELBO = 1.6231646537780762
[3018/4000] -ELBO = 1.6103776693344116
[3019/4000] -ELBO = 1.639259696006775
[3020/4000] -ELBO = 1.6299995183944702
[3021/4000] -ELBO = 1.623231053352356
[3022/4000] -ELBO = 1.6279501914978027
[3023/4000] -ELBO = 1.6232658624649048
[3024/4000] -ELBO = 1.6155019998550415
[3025/4000] -ELBO = 1.6169524192810059
[3026/4000] -ELBO = 1.621565818786621
[3027/4000] -ELBO = 1.6201533079147339
[3028/4000] -ELBO = 1.6142569780349731
[3029/4000] -ELBO = 1.6015737056732178
[3030/4000] -ELBO = 1.6154255867004395
[3031/4000] -ELBO = 1.6040732860565186
[3032/4000] -ELBO = 1.6176326274871826
[3033/4000] -ELBO = 1.6081955432891846
[3034/4000] -ELBO = 1.6154389381408691
[3035/4000] -ELBO = 1.6142189502716064
[3036/4000] -ELBO = 1.5980600118637085
[3037/4000] -ELBO = 1.5956450700759888
[3038/4000] -ELBO = 1.6150100231170654
[3039/4000] -ELBO = 1.607884168624878
[3040/4000] -ELBO = 1.606658935546875
[3041/4000] -ELBO = 1.5983848571777344
[3042/4000] -ELBO = 1.6129469871520996
[3043/4000] -ELBO = 1.6037335395812988
[3044/4000] -ELBO = 1.6058824062347412
[3045/4000] -ELBO = 1.6084908246994019
[3046/4000] -ELBO = 1.593623399734497
[3047/4000] -ELBO = 1.6119909286499023
[3048/4000] -ELBO = 1.5946091413497925
[3049/4000] -ELBO = 1.5994402170181274
[3050/4000] -ELBO = 1.6035858392715454
[3051/4000] -ELBO = 1.5907917022705078
[3052/4000] -ELBO = 1.600357174873352
[3053/4000] -ELBO = 1.6080232858657837
[3054/4000] -ELBO = 1.5888805389404297
[3055/4000] -ELBO = 1.5975205898284912
[3056/4000] -ELBO = 1.5911896228790283
[3057/4000] -ELBO = 1.5879625082015991
[3058/4000] -ELBO = 1.5959193706512451
[3059/4000] -ELBO = 1.5837888717651367
[3060/4000] -ELBO = 1.591524600982666
[3061/4000] -ELBO = 1.6016210317611694
[3062/4000] -ELBO = 1.5839080810546875
[3063/4000] -ELBO = 1.584886908531189
[3064/4000] -ELBO = 1.5897202491760254
[3065/4000] -ELBO = 1.593832015991211
[3066/4000] -ELBO = 1.5864850282669067
[3067/4000] -ELBO = 1.5814838409423828
[3068/4000] -ELBO = 1.579368233680725
[3069/4000] -ELBO = 1.595616102218628
[3070/4000] -ELBO = 1.5715277194976807
[3071/4000] -ELBO = 1.583979845046997
[3072/4000] -ELBO = 1.5729396343231201
[3073/4000] -ELBO = 1.5891673564910889
[3074/4000] -ELBO = 1.5885765552520752
[3075/4000] -ELBO = 1.5832654237747192
[3076/4000] -ELBO = 1.577125906944275
[3077/4000] -ELBO = 1.5794943571090698
[3078/4000] -ELBO = 1.5594156980514526
[3079/4000] -ELBO = 1.5815647840499878
[3080/4000] -ELBO = 1.5653660297393799
[3081/4000] -ELBO = 1.5661700963974
[3082/4000] -ELBO = 1.5614752769470215
[3083/4000] -ELBO = 1.5607494115829468
[3084/4000] -ELBO = 1.572716236114502
[3085/4000] -ELBO = 1.5677613019943237
[3086/4000] -ELBO = 1.5644428730010986
[3087/4000] -ELBO = 1.5728789567947388
[3088/4000] -ELBO = 1.573076605796814
[3089/4000] -ELBO = 1.5740363597869873
[3090/4000] -ELBO = 1.563841462135315
[3091/4000] -ELBO = 1.5662753582000732
[3092/4000] -ELBO = 1.5674870014190674
[3093/4000] -ELBO = 1.567922830581665
[3094/4000] -ELBO = 1.5637178421020508
[3095/4000] -ELBO = 1.5543009042739868
[3096/4000] -ELBO = 1.553083062171936
[3097/4000] -ELBO = 1.5548090934753418
[3098/4000] -ELBO = 1.5608327388763428
[3099/4000] -ELBO = 1.5542088747024536
[3100/4000] -ELBO = 1.5607990026474
[3101/4000] -ELBO = 1.542436122894287
[3102/4000] -ELBO = 1.5512924194335938
[3103/4000] -ELBO = 1.557936191558838
[3104/4000] -ELBO = 1.5575393438339233
[3105/4000] -ELBO = 1.5577874183654785
[3106/4000] -ELBO = 1.5537787675857544
[3107/4000] -ELBO = 1.5516668558120728
[3108/4000] -ELBO = 1.54926598072052
[3109/4000] -ELBO = 1.5516082048416138
[3110/4000] -ELBO = 1.5339771509170532
[3111/4000] -ELBO = 1.5421046018600464
[3112/4000] -ELBO = 1.5449323654174805
[3113/4000] -ELBO = 1.5413925647735596
[3114/4000] -ELBO = 1.544641137123108
[3115/4000] -ELBO = 1.5226713418960571
[3116/4000] -ELBO = 1.5381317138671875
[3117/4000] -ELBO = 1.5429571866989136
[3118/4000] -ELBO = 1.5388187170028687
[3119/4000] -ELBO = 1.537117838859558
[3120/4000] -ELBO = 1.5461300611495972
[3121/4000] -ELBO = 1.5353246927261353
[3122/4000] -ELBO = 1.5491232872009277
[3123/4000] -ELBO = 1.5419046878814697
[3124/4000] -ELBO = 1.5408018827438354
[3125/4000] -ELBO = 1.5405833721160889
[3126/4000] -ELBO = 1.5366746187210083
[3127/4000] -ELBO = 1.5330944061279297
[3128/4000] -ELBO = 1.5355082750320435
[3129/4000] -ELBO = 1.5381814241409302
[3130/4000] -ELBO = 1.5280439853668213
[3131/4000] -ELBO = 1.5315216779708862
[3132/4000] -ELBO = 1.541278600692749
[3133/4000] -ELBO = 1.5277271270751953
[3134/4000] -ELBO = 1.5260632038116455
[3135/4000] -ELBO = 1.5286566019058228
[3136/4000] -ELBO = 1.5316754579544067
[3137/4000] -ELBO = 1.5255054235458374
[3138/4000] -ELBO = 1.5188435316085815
[3139/4000] -ELBO = 1.5212072134017944
[3140/4000] -ELBO = 1.5236457586288452
[3141/4000] -ELBO = 1.5222206115722656
[3142/4000] -ELBO = 1.516222357749939
[3143/4000] -ELBO = 1.5167236328125
[3144/4000] -ELBO = 1.5093028545379639
[3145/4000] -ELBO = 1.5114213228225708
[3146/4000] -ELBO = 1.520146369934082
[3147/4000] -ELBO = 1.5204015970230103
[3148/4000] -ELBO = 1.5127902030944824
[3149/4000] -ELBO = 1.5144447088241577
[3150/4000] -ELBO = 1.5158355236053467
[3151/4000] -ELBO = 1.5295124053955078
[3152/4000] -ELBO = 1.5184823274612427
[3153/4000] -ELBO = 1.5099163055419922
[3154/4000] -ELBO = 1.5132509469985962
[3155/4000] -ELBO = 1.49730384349823
[3156/4000] -ELBO = 1.4920666217803955
[3157/4000] -ELBO = 1.5209232568740845
[3158/4000] -ELBO = 1.5074286460876465
[3159/4000] -ELBO = 1.4998148679733276
[3160/4000] -ELBO = 1.5033918619155884
[3161/4000] -ELBO = 1.4949519634246826
[3162/4000] -ELBO = 1.5093220472335815
[3163/4000] -ELBO = 1.4989534616470337
[3164/4000] -ELBO = 1.4908026456832886
[3165/4000] -ELBO = 1.4935991764068604
[3166/4000] -ELBO = 1.4958202838897705
[3167/4000] -ELBO = 1.498130202293396
[3168/4000] -ELBO = 1.5012277364730835
[3169/4000] -ELBO = 1.5001914501190186
[3170/4000] -ELBO = 1.4914335012435913
[3171/4000] -ELBO = 1.4919952154159546
[3172/4000] -ELBO = 1.4858263731002808
[3173/4000] -ELBO = 1.494849681854248
[3174/4000] -ELBO = 1.487808346748352
[3175/4000] -ELBO = 1.4864306449890137
[3176/4000] -ELBO = 1.4927951097488403
[3177/4000] -ELBO = 1.4993106126785278
[3178/4000] -ELBO = 1.5009357929229736
[3179/4000] -ELBO = 1.4827474355697632
[3180/4000] -ELBO = 1.4897123575210571
[3181/4000] -ELBO = 1.4948619604110718
[3182/4000] -ELBO = 1.4747933149337769
[3183/4000] -ELBO = 1.475623369216919
[3184/4000] -ELBO = 1.491942286491394
[3185/4000] -ELBO = 1.4832979440689087
[3186/4000] -ELBO = 1.4855784177780151
[3187/4000] -ELBO = 1.4884614944458008
[3188/4000] -ELBO = 1.4802663326263428
[3189/4000] -ELBO = 1.4841197729110718
[3190/4000] -ELBO = 1.4828574657440186
[3191/4000] -ELBO = 1.4816176891326904
[3192/4000] -ELBO = 1.4748233556747437
[3193/4000] -ELBO = 1.486627459526062
[3194/4000] -ELBO = 1.477036476135254
[3195/4000] -ELBO = 1.4727805852890015
[3196/4000] -ELBO = 1.482566237449646
[3197/4000] -ELBO = 1.4664429426193237
[3198/4000] -ELBO = 1.4786722660064697
[3199/4000] -ELBO = 1.4683400392532349
[3200/4000] -ELBO = 1.4686799049377441
[3201/4000] -ELBO = 1.4662694931030273
[3202/4000] -ELBO = 1.4708971977233887
[3203/4000] -ELBO = 1.4695700407028198
[3204/4000] -ELBO = 1.4721120595932007
[3205/4000] -ELBO = 1.479117512702942
[3206/4000] -ELBO = 1.468775749206543
[3207/4000] -ELBO = 1.4741379022598267
[3208/4000] -ELBO = 1.4693349599838257
[3209/4000] -ELBO = 1.467202067375183
[3210/4000] -ELBO = 1.4766879081726074
[3211/4000] -ELBO = 1.4519503116607666
[3212/4000] -ELBO = 1.4566999673843384
[3213/4000] -ELBO = 1.460290789604187
[3214/4000] -ELBO = 1.446142554283142
[3215/4000] -ELBO = 1.4607974290847778
[3216/4000] -ELBO = 1.472346544265747
[3217/4000] -ELBO = 1.4487320184707642
[3218/4000] -ELBO = 1.4486591815948486
[3219/4000] -ELBO = 1.4432930946350098
[3220/4000] -ELBO = 1.4386290311813354
[3221/4000] -ELBO = 1.4488584995269775
[3222/4000] -ELBO = 1.4359294176101685
[3223/4000] -ELBO = 1.449288249015808
[3224/4000] -ELBO = 1.4471369981765747
[3225/4000] -ELBO = 1.456990361213684
[3226/4000] -ELBO = 1.430307388305664
[3227/4000] -ELBO = 1.43852961063385
[3228/4000] -ELBO = 1.452936053276062
[3229/4000] -ELBO = 1.4309271574020386
[3230/4000] -ELBO = 1.4539529085159302
[3231/4000] -ELBO = 1.4397673606872559
[3232/4000] -ELBO = 1.436872959136963
[3233/4000] -ELBO = 1.438309907913208
[3234/4000] -ELBO = 1.438757300376892
[3235/4000] -ELBO = 1.4326248168945312
[3236/4000] -ELBO = 1.433820128440857
[3237/4000] -ELBO = 1.4352483749389648
[3238/4000] -ELBO = 1.4314066171646118
[3239/4000] -ELBO = 1.4287585020065308
[3240/4000] -ELBO = 1.4266682863235474
[3241/4000] -ELBO = 1.417676568031311
[3242/4000] -ELBO = 1.4232885837554932
[3243/4000] -ELBO = 1.4294602870941162
[3244/4000] -ELBO = 1.43561851978302
[3245/4000] -ELBO = 1.4274978637695312
[3246/4000] -ELBO = 1.4164679050445557
[3247/4000] -ELBO = 1.427499532699585
[3248/4000] -ELBO = 1.4313993453979492
[3249/4000] -ELBO = 1.4263561964035034
[3250/4000] -ELBO = 1.4227681159973145
[3251/4000] -ELBO = 1.420782208442688
[3252/4000] -ELBO = 1.4213862419128418
[3253/4000] -ELBO = 1.4168809652328491
[3254/4000] -ELBO = 1.432619571685791
[3255/4000] -ELBO = 1.4273887872695923
[3256/4000] -ELBO = 1.412534236907959
[3257/4000] -ELBO = 1.4246554374694824
[3258/4000] -ELBO = 1.4254449605941772
[3259/4000] -ELBO = 1.4064459800720215
[3260/4000] -ELBO = 1.422802448272705
[3261/4000] -ELBO = 1.4104372262954712
[3262/4000] -ELBO = 1.4059208631515503
[3263/4000] -ELBO = 1.4127404689788818
[3264/4000] -ELBO = 1.4076426029205322
[3265/4000] -ELBO = 1.4145859479904175
[3266/4000] -ELBO = 1.405837893486023
[3267/4000] -ELBO = 1.402759075164795
[3268/4000] -ELBO = 1.3964840173721313
[3269/4000] -ELBO = 1.3946292400360107
[3270/4000] -ELBO = 1.3962668180465698
[3271/4000] -ELBO = 1.4007900953292847
[3272/4000] -ELBO = 1.4087148904800415
[3273/4000] -ELBO = 1.4030323028564453
[3274/4000] -ELBO = 1.3978410959243774
[3275/4000] -ELBO = 1.4030194282531738
[3276/4000] -ELBO = 1.3973467350006104
[3277/4000] -ELBO = 1.398698091506958
[3278/4000] -ELBO = 1.3875665664672852
[3279/4000] -ELBO = 1.395291805267334
[3280/4000] -ELBO = 1.4002517461776733
[3281/4000] -ELBO = 1.3923096656799316
[3282/4000] -ELBO = 1.3744004964828491
[3283/4000] -ELBO = 1.379483938217163
[3284/4000] -ELBO = 1.3726931810379028
[3285/4000] -ELBO = 1.3864459991455078
[3286/4000] -ELBO = 1.3838058710098267
[3287/4000] -ELBO = 1.382739782333374
[3288/4000] -ELBO = 1.3859912157058716
[3289/4000] -ELBO = 1.3829283714294434
[3290/4000] -ELBO = 1.387908935546875
[3291/4000] -ELBO = 1.3807448148727417
[3292/4000] -ELBO = 1.3786622285842896
[3293/4000] -ELBO = 1.3831686973571777
[3294/4000] -ELBO = 1.3698110580444336
[3295/4000] -ELBO = 1.3628114461898804
[3296/4000] -ELBO = 1.3755624294281006
[3297/4000] -ELBO = 1.3739514350891113
[3298/4000] -ELBO = 1.3788681030273438
[3299/4000] -ELBO = 1.3755403757095337
[3300/4000] -ELBO = 1.3782185316085815
[3301/4000] -ELBO = 1.3650000095367432
[3302/4000] -ELBO = 1.374518871307373
[3303/4000] -ELBO = 1.3701194524765015
[3304/4000] -ELBO = 1.3822652101516724
[3305/4000] -ELBO = 1.3786628246307373
[3306/4000] -ELBO = 1.3843910694122314
[3307/4000] -ELBO = 1.3572803735733032
[3308/4000] -ELBO = 1.3839106559753418
[3309/4000] -ELBO = 1.3704477548599243
[3310/4000] -ELBO = 1.3687468767166138
[3311/4000] -ELBO = 1.3611388206481934
[3312/4000] -ELBO = 1.344828486442566
[3313/4000] -ELBO = 1.351159691810608
[3314/4000] -ELBO = 1.367714762687683
[3315/4000] -ELBO = 1.3562707901000977
[3316/4000] -ELBO = 1.362277626991272
[3317/4000] -ELBO = 1.3462811708450317
[3318/4000] -ELBO = 1.3572790622711182
[3319/4000] -ELBO = 1.3505855798721313
[3320/4000] -ELBO = 1.3650751113891602
[3321/4000] -ELBO = 1.339951992034912
[3322/4000] -ELBO = 1.3388404846191406
[3323/4000] -ELBO = 1.3500983715057373
[3324/4000] -ELBO = 1.3535919189453125
[3325/4000] -ELBO = 1.3392853736877441
[3326/4000] -ELBO = 1.3363244533538818
[3327/4000] -ELBO = 1.3226827383041382
[3328/4000] -ELBO = 1.3636319637298584
[3329/4000] -ELBO = 1.3554569482803345
[3330/4000] -ELBO = 1.3331377506256104
[3331/4000] -ELBO = 1.3328328132629395
[3332/4000] -ELBO = 1.3492664098739624
[3333/4000] -ELBO = 1.3391320705413818
[3334/4000] -ELBO = 1.3338618278503418
[3335/4000] -ELBO = 1.3187367916107178
[3336/4000] -ELBO = 1.3252744674682617
[3337/4000] -ELBO = 1.3446060419082642
[3338/4000] -ELBO = 1.327553629875183
[3339/4000] -ELBO = 1.330859661102295
[3340/4000] -ELBO = 1.3272634744644165
[3341/4000] -ELBO = 1.3221774101257324
[3342/4000] -ELBO = 1.3357847929000854
[3343/4000] -ELBO = 1.326102614402771
[3344/4000] -ELBO = 1.3162349462509155
[3345/4000] -ELBO = 1.3188894987106323
[3346/4000] -ELBO = 1.3330879211425781
[3347/4000] -ELBO = 1.3376485109329224
[3348/4000] -ELBO = 1.3106473684310913
[3349/4000] -ELBO = 1.3197845220565796
[3350/4000] -ELBO = 1.3252942562103271
[3351/4000] -ELBO = 1.3303462266921997
[3352/4000] -ELBO = 1.3114137649536133
[3353/4000] -ELBO = 1.3168556690216064
[3354/4000] -ELBO = 1.3161929845809937
[3355/4000] -ELBO = 1.3058935403823853
[3356/4000] -ELBO = 1.3082783222198486
[3357/4000] -ELBO = 1.3137164115905762
[3358/4000] -ELBO = 1.3035054206848145
[3359/4000] -ELBO = 1.3130249977111816
[3360/4000] -ELBO = 1.303699016571045
[3361/4000] -ELBO = 1.310804009437561
[3362/4000] -ELBO = 1.3146417140960693
[3363/4000] -ELBO = 1.3125141859054565
[3364/4000] -ELBO = 1.3060847520828247
[3365/4000] -ELBO = 1.3054825067520142
[3366/4000] -ELBO = 1.3031229972839355
[3367/4000] -ELBO = 1.3138624429702759
[3368/4000] -ELBO = 1.3121747970581055
[3369/4000] -ELBO = 1.2952219247817993
[3370/4000] -ELBO = 1.308032751083374
[3371/4000] -ELBO = 1.2831308841705322
[3372/4000] -ELBO = 1.2939149141311646
[3373/4000] -ELBO = 1.2919265031814575
[3374/4000] -ELBO = 1.2859947681427002
[3375/4000] -ELBO = 1.2963509559631348
[3376/4000] -ELBO = 1.2903001308441162
[3377/4000] -ELBO = 1.2855654954910278
[3378/4000] -ELBO = 1.2914929389953613
[3379/4000] -ELBO = 1.2889447212219238
[3380/4000] -ELBO = 1.288689374923706
[3381/4000] -ELBO = 1.276355266571045
[3382/4000] -ELBO = 1.2961512804031372
[3383/4000] -ELBO = 1.288093090057373
[3384/4000] -ELBO = 1.2804536819458008
[3385/4000] -ELBO = 1.289240837097168
[3386/4000] -ELBO = 1.2713030576705933
[3387/4000] -ELBO = 1.278253436088562
[3388/4000] -ELBO = 1.2805613279342651
[3389/4000] -ELBO = 1.2716187238693237
[3390/4000] -ELBO = 1.2700860500335693
[3391/4000] -ELBO = 1.2747620344161987
[3392/4000] -ELBO = 1.2845033407211304
[3393/4000] -ELBO = 1.2619632482528687
[3394/4000] -ELBO = 1.2611825466156006
[3395/4000] -ELBO = 1.2650665044784546
[3396/4000] -ELBO = 1.2663218975067139
[3397/4000] -ELBO = 1.2676944732666016
[3398/4000] -ELBO = 1.2496671676635742
[3399/4000] -ELBO = 1.2698708772659302
[3400/4000] -ELBO = 1.2715576887130737
[3401/4000] -ELBO = 1.2679013013839722
[3402/4000] -ELBO = 1.2709213495254517
[3403/4000] -ELBO = 1.2600680589675903
[3404/4000] -ELBO = 1.2813435792922974
[3405/4000] -ELBO = 1.2682228088378906
[3406/4000] -ELBO = 1.2549324035644531
[3407/4000] -ELBO = 1.2629611492156982
[3408/4000] -ELBO = 1.2620748281478882
[3409/4000] -ELBO = 1.244195818901062
[3410/4000] -ELBO = 1.259238839149475
[3411/4000] -ELBO = 1.2653720378875732
[3412/4000] -ELBO = 1.2467344999313354
[3413/4000] -ELBO = 1.2511600255966187
[3414/4000] -ELBO = 1.2374279499053955
[3415/4000] -ELBO = 1.2414557933807373
[3416/4000] -ELBO = 1.2528942823410034
[3417/4000] -ELBO = 1.2493929862976074
[3418/4000] -ELBO = 1.2522616386413574
[3419/4000] -ELBO = 1.2467124462127686
[3420/4000] -ELBO = 1.2551273107528687
[3421/4000] -ELBO = 1.2460089921951294
[3422/4000] -ELBO = 1.2460846900939941
[3423/4000] -ELBO = 1.2346525192260742
[3424/4000] -ELBO = 1.2363016605377197
[3425/4000] -ELBO = 1.229882836341858
[3426/4000] -ELBO = 1.2267203330993652
[3427/4000] -ELBO = 1.2412893772125244
[3428/4000] -ELBO = 1.2400749921798706
[3429/4000] -ELBO = 1.2344626188278198
[3430/4000] -ELBO = 1.2338019609451294
[3431/4000] -ELBO = 1.2246150970458984
[3432/4000] -ELBO = 1.2340748310089111
[3433/4000] -ELBO = 1.2213140726089478
[3434/4000] -ELBO = 1.229743480682373
[3435/4000] -ELBO = 1.2163900136947632
[3436/4000] -ELBO = 1.227947473526001
[3437/4000] -ELBO = 1.2302671670913696
[3438/4000] -ELBO = 1.219934105873108
[3439/4000] -ELBO = 1.2089061737060547
[3440/4000] -ELBO = 1.2122001647949219
[3441/4000] -ELBO = 1.2109193801879883
[3442/4000] -ELBO = 1.2265785932540894
[3443/4000] -ELBO = 1.2106752395629883
[3444/4000] -ELBO = 1.224766492843628
[3445/4000] -ELBO = 1.2048605680465698
[3446/4000] -ELBO = 1.2091474533081055
[3447/4000] -ELBO = 1.200706958770752
[3448/4000] -ELBO = 1.2100902795791626
[3449/4000] -ELBO = 1.2040605545043945
[3450/4000] -ELBO = 1.2038137912750244
[3451/4000] -ELBO = 1.2187663316726685
[3452/4000] -ELBO = 1.2003008127212524
[3453/4000] -ELBO = 1.208424687385559
[3454/4000] -ELBO = 1.2219176292419434
[3455/4000] -ELBO = 1.2001711130142212
[3456/4000] -ELBO = 1.204491138458252
[3457/4000] -ELBO = 1.1984602212905884
[3458/4000] -ELBO = 1.21116304397583
[3459/4000] -ELBO = 1.195504069328308
[3460/4000] -ELBO = 1.201287031173706
[3461/4000] -ELBO = 1.187833309173584
[3462/4000] -ELBO = 1.201180100440979
[3463/4000] -ELBO = 1.1982187032699585
[3464/4000] -ELBO = 1.1845183372497559
[3465/4000] -ELBO = 1.2026597261428833
[3466/4000] -ELBO = 1.185565710067749
[3467/4000] -ELBO = 1.187230110168457
[3468/4000] -ELBO = 1.1948779821395874
[3469/4000] -ELBO = 1.1861212253570557
[3470/4000] -ELBO = 1.192365288734436
[3471/4000] -ELBO = 1.1901947259902954
[3472/4000] -ELBO = 1.1799474954605103
[3473/4000] -ELBO = 1.1794157028198242
[3474/4000] -ELBO = 1.1780437231063843
[3475/4000] -ELBO = 1.1641322374343872
[3476/4000] -ELBO = 1.1866743564605713
[3477/4000] -ELBO = 1.1765353679656982
[3478/4000] -ELBO = 1.1742662191390991
[3479/4000] -ELBO = 1.1762288808822632
[3480/4000] -ELBO = 1.1609760522842407
[3481/4000] -ELBO = 1.1517795324325562
[3482/4000] -ELBO = 1.1762714385986328
[3483/4000] -ELBO = 1.1657044887542725
[3484/4000] -ELBO = 1.1663504838943481
[3485/4000] -ELBO = 1.1695737838745117
[3486/4000] -ELBO = 1.156795620918274
[3487/4000] -ELBO = 1.161481261253357
[3488/4000] -ELBO = 1.1649006605148315
[3489/4000] -ELBO = 1.1563416719436646
[3490/4000] -ELBO = 1.1616426706314087
[3491/4000] -ELBO = 1.1646723747253418
[3492/4000] -ELBO = 1.1579055786132812
[3493/4000] -ELBO = 1.1598117351531982
[3494/4000] -ELBO = 1.161328911781311
[3495/4000] -ELBO = 1.1382919549942017
[3496/4000] -ELBO = 1.150005578994751
[3497/4000] -ELBO = 1.152596116065979
[3498/4000] -ELBO = 1.1485657691955566
[3499/4000] -ELBO = 1.1435506343841553
[3500/4000] -ELBO = 1.1482641696929932
[3501/4000] -ELBO = 1.1504931449890137
[3502/4000] -ELBO = 1.14834725856781
[3503/4000] -ELBO = 1.145354151725769
[3504/4000] -ELBO = 1.1520181894302368
[3505/4000] -ELBO = 1.1361128091812134
[3506/4000] -ELBO = 1.134374976158142
[3507/4000] -ELBO = 1.1389458179473877
[3508/4000] -ELBO = 1.1444776058197021
[3509/4000] -ELBO = 1.1325652599334717
[3510/4000] -ELBO = 1.1466624736785889
[3511/4000] -ELBO = 1.12645423412323
[3512/4000] -ELBO = 1.1346763372421265
[3513/4000] -ELBO = 1.1464207172393799
[3514/4000] -ELBO = 1.1153923273086548
[3515/4000] -ELBO = 1.1381019353866577
[3516/4000] -ELBO = 1.1143488883972168
[3517/4000] -ELBO = 1.1218361854553223
[3518/4000] -ELBO = 1.1264541149139404
[3519/4000] -ELBO = 1.128869891166687
[3520/4000] -ELBO = 1.1221765279769897
[3521/4000] -ELBO = 1.1134742498397827
[3522/4000] -ELBO = 1.1323356628417969
[3523/4000] -ELBO = 1.1149250268936157
[3524/4000] -ELBO = 1.1133390665054321
[3525/4000] -ELBO = 1.1187782287597656
[3526/4000] -ELBO = 1.1143814325332642
[3527/4000] -ELBO = 1.1086547374725342
[3528/4000] -ELBO = 1.116109013557434
[3529/4000] -ELBO = 1.1236385107040405
[3530/4000] -ELBO = 1.1075127124786377
[3531/4000] -ELBO = 1.1138646602630615
[3532/4000] -ELBO = 1.1090530157089233
[3533/4000] -ELBO = 1.104532241821289
[3534/4000] -ELBO = 1.0979626178741455
[3535/4000] -ELBO = 1.0952544212341309
[3536/4000] -ELBO = 1.0985853672027588
[3537/4000] -ELBO = 1.0973172187805176
[3538/4000] -ELBO = 1.0963256359100342
[3539/4000] -ELBO = 1.098003625869751
[3540/4000] -ELBO = 1.0910561084747314
[3541/4000] -ELBO = 1.084827184677124
[3542/4000] -ELBO = 1.0930724143981934
[3543/4000] -ELBO = 1.0941483974456787
[3544/4000] -ELBO = 1.083892583847046
[3545/4000] -ELBO = 1.0757360458374023
[3546/4000] -ELBO = 1.0901010036468506
[3547/4000] -ELBO = 1.0825810432434082
[3548/4000] -ELBO = 1.0948119163513184
[3549/4000] -ELBO = 1.0722434520721436
[3550/4000] -ELBO = 1.0827040672302246
[3551/4000] -ELBO = 1.083283543586731
[3552/4000] -ELBO = 1.0751683712005615
[3553/4000] -ELBO = 1.0907485485076904
